Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
154,26454,26454.000,2431,2880,3106,5296,3469,5457,5984,12397,413296
155,25873,25873.000,2448,2914,3122,5423,3508,5571,6181,22895,220019
156,28366,28366.000,2433,2872,3099,5555,3438,5524,6044,21300,424426
157,26205,26205.000,2434,2916,3115,4651,3511,5638,6268,19658,226359
158,26517,26517.000,2439,2911,3105,5384,3442,5493,5988,17990,226774
159,27370,27370.000,2439,2920,3115,5140,3463,5596,6139,17156,222148
160,26953,26953.000,2441,2906,3103,5406,3464,5571,6202,18952,431236
161,28048,28048.000,2429,2910,3103,5132,3460,5548,6093,19980,225891
162,27648,27648.000,2431,2895,3100,4868,3447,5499,6021,21800,232741
163,25589,25589.000,2429,2919,3111,5266,3459,5504,6074,33221,253585
164,27714,27714.000,2447,2911,3111,5287,3468,5533,6052,16766,421392
165,26771,26771.000,2441,2894,3111,5273,3484,5534,6102,14240,222319
166,28070,28070.000,2431,2889,3098,4613,3447,5512,6040,19795,230503
167,26629,26629.000,2428,2908,3113,5254,3507,5560,6088,13838,225103
168,26516,26516.000,2432,2914,3119,5281,3492,5562,6093,12964,230756
169,26114,26114.000,2440,2918,3119,5414,3485,5609,6227,20812,225662
170,28024,28024.000,2428,2884,3102,5432,3446,5589,6139,23923,421005
171,26076,26076.000,2444,2923,3116,4840,3472,5584,6164,21001,231160
172,26173,26173.000,2434,2892,3107,5440,3464,5473,5998,21511,231654
173,29239,29239.000,2439,2921,3120,5278,3494,5593,6135,20522,420626
174,26391,26391.000,2446,2909,3107,4666,3456,5582,6126,14301,423614
175,26424,26424.000,2437,2923,3119,5428,3494,5579,6121,31907,224647
176,27803,27803.000,2442,2918,3118,5399,3483,5502,6113,19431,422117
177,25945,25945.000,2439,2893,3103,4869,3458,5579,6378,21873,230147
178,26506,26506.000,2438,2929,3124,5331,3494,5511,6019,19232,229725
179,27766,27766.000,2443,2919,3110,5380,3450,5455,5987,20420,837644
180,26826,26826.000,2429,2911,3115,4815,3466,5453,5974,18467,423134
181,26413,26413.000,2435,2910,3119,5314,3522,5532,6074,16543,223185
182,26874,26874.000,2432,2922,3125,5477,3503,5636,6318,37209,423756
183,27598,27598.000,2444,2885,3107,5326,3450,5499,6034,17817,435404
184,26995,26995.000,2446,2915,3115,4640,3461,5482,5993,19436,228022
185,26670,26670.000,2438,2899,3118,5336,3488,5613,6279,17766,223713
186,26317,26317.000,2431,2900,3119,5327,3486,5558,6210,19475,225833
187,27643,27643.000,2437,2908,3115,5316,3491,5630,6203,21623,438756
188,27295,27295.000,2441,2906,3115,4904,3465,5562,6129,22395,418888
189,25601,25601.000,2448,2928,3125,5364,3465,5568,6117,25398,229958
190,27462,27462.000,2438,2933,3132,5418,3569,5671,6275,12734,219661
191,27491,27491.000,2435,2930,3110,4957,3465,5556,6134,22589,233420
192,27869,27869.000,2423,2900,3111,4808,3451,5516,6060,21795,420641
193,26210,26210.000,2447,2934,3128,5519,3494,5605,6186,29852,415483
194,28235,28235.000,2423,2922,3121,5117,3486,5537,6094,22086,419467
195,27164,27164.000,2442,2900,3119,4814,3502,5614,6156,18125,244954
196,26546,26546.000,2444,2903,3120,5268,3534,5615,6258,16108,227580
197,26224,26224.000,2448,2928,3130,5665,3493,5554,6069,17182,420733
198,29704,29704.000,2441,2928,3136,4613,3545,5542,6064,12392,218135
199,26096,26096.000,2435,2886,3110,5148,3473,5525,6076,14048,225251
200,26775,26775.000,2444,2921,3123,5335,3497,5508,6017,8723,221491
201,27638,27638.000,2424,2928,3122,5259,3501,5566,6213,26023,220381
202,27026,27026.000,2419,2896,3110,5012,3449,5580,6203,12231,435971
203,29341,29341.000,2430,2929,3119,4858,3465,5628,6193,24983,225638
204,27283,27283.000,2437,2925,3113,5029,3464,5564,6182,15004,424316
205,25998,25998.000,2432,2887,3107,5414,3464,5510,6125,13292,425984
206,28970,28970.000,2443,2908,3114,4908,3459,5520,6067,17012,424419
207,25483,25483.000,2431,2908,3110,5261,3470,5476,6013,24987,235476
208,26226,26226.000,2434,2918,3116,5394,3502,5549,6100,31828,243875
209,26883,26883.000,2429,2925,3115,5286,3466,5504,6029,23889,225639
210,26964,26964.000,2438,2917,3112,5363,3465,5584,6166,17397,443069
211,29043,29043.000,2429,2906,3122,4623,3508,5528,6042,18919,226842
212,26023,26023.000,2435,2922,3114,5250,3461,5518,6041,16590,223337
213,26365,26365.000,2441,2901,3107,5625,3485,5489,6000,21822,423806
214,28266,28266.000,2436,2906,3108,4953,3452,5503,6078,18410,423649
215,27939,27939.000,2434,2916,3113,4709,3470,5552,6162,16669,430951
216,25958,25958.000,2431,2923,3119,5555,3471,5500,6019,24378,422105
217,28873,28873.000,2440,2909,3102,5140,3437,5445,5935,22614,230989
218,24646,24646.000,2429,2919,3111,5166,3463,5560,6258,21430,231111
219,26831,26831.000,2444,2912,3119,5391,3493,5444,5960,14696,418194
220,28363,28363.000,2436,2924,3115,5230,3455,5512,6025,21775,419027
221,26783,26783.000,2429,2911,3099,4873,3444,5474,6073,22000,233286
222,27304,27304.000,2445,2934,3116,5297,3459,5605,6159,13788,223282
223,28224,28224.000,2441,2915,3115,4814,3466,5527,6047,23228,233089
224,27113,27113.000,2434,2921,3119,5006,3466,5610,6259,18851,229950
225,27065,27065.000,2439,2906,3110,5172,3479,5470,5987,15475,221777
226,26520,26520.000,2437,2908,3117,5368,3507,5498,6046,13359,421357
227,28344,28344.000,2432,2911,3113,5408,3493,5537,6219,21264,230979
228,27425,27425.000,2431,2895,3114,4529,3493,5476,5994,13583,224303
229,26363,26363.000,2432,2925,3128,5311,3678,5569,6173,13679,220866
230,26578,26578.000,2443,2907,3110,5292,3465,5424,5902,15182,420985
231,26521,26521.000,2439,2913,3109,5257,3487,5462,6008,19221,224758
232,25854,25854.000,2446,2887,3104,5467,3478,5463,6006,19955,223609
233,28703,28703.000,2442,2916,3111,5331,3486,5570,6226,19908,228558
234,24974,24974.000,2444,2920,3120,5020,3598,5682,6680,13884,223232
235,27020,27020.000,2429,2901,3112,5281,3474,5451,5974,9109,226525
236,28556,28556.000,2435,2910,3116,5317,3488,5564,6136,42790,413665
237,27048,27048.000,2433,2888,3104,4633,3464,5473,6017,16732,230982
238,25877,25877.000,2440,2921,3100,5445,3449,5470,6043,12076,417471
239,27615,27615.000,2440,2922,3107,5191,3474,5528,6110,15929,417879
240,26466,26466.000,2432,2920,3108,5254,3457,5460,6000,22889,230842
241,28509,28509.000,2449,2927,3117,5332,3480,5565,6194,12295,219969
242,25817,25817.000,2428,2920,3117,4821,3506,5496,6056,24296,228717
243,25910,25910.000,2439,2912,3118,5425,3531,5554,6137,32486,420673
244,28986,28986.000,2434,2911,3108,5428,3463,5536,6104,21430,420467
245,25784,25784.000,2434,2925,3113,4730,3511,5528,6091,16423,225553
246,26717,26717.000,2443,2918,3121,5241,3512,5507,6024,14230,222434
247,26593,26593.000,2444,2923,3115,5333,3462,5496,6030,11813,421595
248,29224,29224.000,2424,2922,3111,5347,3468,5660,6308,21968,221672
249,25702,25702.000,2432,2926,3114,4737,3486,5645,6359,16265,224383
250,26293,26293.000,2447,2892,3107,5425,3466,5519,6082,17208,222707
251,29374,29374.000,2441,2920,3116,5275,3489,5635,6292,19994,229369
252,25901,25901.000,2442,2914,3111,4722,3467,5467,6020,14280,224818
253,26558,26558.000,2435,2909,3117,5360,3479,5427,5932,11150,225163
254,29111,29111.000,2443,2915,3116,5346,3473,5517,6085,21822,227392
255,25822,25822.000,2439,2921,3106,4721,3453,5436,5982,25248,424758
256,26839,26839.000,2430,2918,3112,5269,3470,5443,5980,8920,423302
257,28948,28948.000,2448,2927,3117,5384,3488,5532,6174,20844,423625
258,26647,26647.000,2435,2878,3101,4599,3461,5436,5981,21494,438608
259,26362,26362.000,2440,2912,3108,5311,3476,5486,6050,18567,224815
260,26536,26536.000,2429,2894,3104,5348,3464,5467,5961,15446,227899
261,29117,29117.000,2426,2914,3112,5298,3459,5521,6056,20878,225922
262,26117,26117.000,2435,2881,3103,4737,3451,5504,6056,18054,227822
263,26780,26780.000,2444,2929,3117,5300,3515,5514,6002,9117,232735
264,28956,28956.000,2444,2926,3121,5066,3504,5588,6193,23792,421290
265,26470,26470.000,2440,2889,3108,4958,3450,5444,5975,19010,418835
266,26823,26823.000,2437,2889,3105,5267,3457,5438,5917,15530,229723
267,28607,28607.000,2428,2921,3111,5427,3457,5507,6069,19111,420641
268,27029,27029.000,2435,2897,3110,4563,3456,5450,5984,14028,423455
269,25841,25841.000,2440,2922,3108,5415,3458,5484,6055,17982,226951
270,26748,26748.000,2437,2924,3107,5334,3460,5425,5944,21721,233141
271,28192,28192.000,2442,2919,3114,5392,3497,5523,6077,19495,423468
272,26227,26227.000,2438,2919,3105,4774,3469,5536,6181,18052,416081
273,26121,26121.000,2433,2922,3121,5358,3529,5494,6086,32142,223891
274,26741,26741.000,2441,2908,3107,5333,3454,5447,5943,19476,233141
275,27375,27375.000,2439,2898,3112,5390,3451,5512,6099,22091,221507
276,27317,27317.000,2445,2906,3111,5228,3454,5492,5994,17971,226584
277,26457,26457.000,2436,2881,3111,4792,3460,5529,6082,16895,223486
278,26918,26918.000,2434,2881,3098,5219,3447,5385,5870,17360,420146
279,26187,26187.000,2442,2914,3106,5484,3463,5494,6036,19149,225029
280,27357,27357.000,2435,2875,3097,5163,3441,5430,5979,21970,233200
281,28436,28436.000,2439,2927,3114,4811,3452,5497,6090,21949,442466
282,26660,26660.000,2439,2914,3101,5275,3442,5473,6035,25477,233380
283,27249,27249.000,2434,2912,3107,5255,3458,5549,6189,18289,424331
284,27667,27667.000,2424,2912,3107,5323,3461,5514,6110,24053,435410
285,28293,28293.000,2432,2874,3097,4608,3435,5440,5948,20528,422764
286,28140,28140.000,2438,2913,3102,4920,3460,5523,6059,22587,232952
287,27368,27368.000,2438,2921,3111,5027,3477,5508,6087,19000,230411
288,26494,26494.000,2438,2895,3105,5388,3471,5490,6038,11570,421603
289,28697,28697.000,2434,2914,3115,5246,3488,5571,6196,22415,224580
290,26942,26942.000,2436,2905,3122,4696,3509,5602,6180,15526,228203
291,26448,26448.000,2435,2889,3097,5337,3444,5434,5971,16278,225864
292,27697,27697.000,2418,2901,3106,5343,3455,5431,5964,18666,433379
293,27818,27818.000,2424,2916,3111,4702,3472,5457,5982,16630,230726
294,26078,26078.000,2439,2893,3105,5436,3462,5472,6003,18862,222500
295,26591,26591.000,2435,2917,3116,5281,3488,5486,6007,16849,223342
296,26832,26832.000,2432,2910,3112,5250,3522,5492,6042,13217,221752
297,28294,28294.000,2440,2923,3116,5171,3547,5549,6188,20915,223694
298,26777,26777.000,2418,2923,3120,4872,3541,5524,6086,15328,224993
299,26757,26757.000,2433,2879,3104,5311,3440,5367,5850,15418,416774
300,28528,28528.000,2436,2890,3114,5365,3477,5514,6081,24323,438490
301,26712,26712.000,2446,2912,3105,5150,3480,5528,6053,17897,227118
302,26916,26916.000,2441,2917,3109,4721,3474,5584,6149,15801,235088
303,26768,26768.000,2430,2918,3107,5232,3465,5447,5954,15646,220471
