Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
287,1,1.000,3509185,3509185,3509185,3509185,3509185,3509185,3509185,3509185,3509185
288,3,3.000,333372,333372,1087915,1396229,2767402,2767402,2767402,2767402,2767402
289,2,2.000,4232903,4232903,4789023,4510963,4789023,4789023,4789023,4789023,4789023
290,1,1.000,519709,519709,519709,519709,519709,519709,519709,519709,519709
291,2,2.000,2775600,2775600,20124503,11450051,20124503,20124503,20124503,20124503,20124503
292,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
293,1,1.000,4216865,4216865,4216865,4216865,4216865,4216865,4216865,4216865,4216865
294,4,4.000,538547,2014873,2750974,4285311,11836851,11836851,11836851,11836851,11836851
295,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
296,1,1.000,10970686,10970686,10970686,10970686,10970686,10970686,10970686,10970686,10970686
297,3,3.000,346907,346907,348351,349546,353381,353381,353381,353381,353381
298,3,3.000,4918876,4918876,5815821,6268180,8069845,8069845,8069845,8069845,8069845
299,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
300,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
301,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
302,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
303,2,2.000,4457525,4457525,23565853,14011689,23565853,23565853,23565853,23565853,23565853
304,1,1.000,1185182,1185182,1185182,1185182,1185182,1185182,1185182,1185182,1185182
305,2,2.000,830312,830312,987147,908729,987147,987147,987147,987147,987147
306,3,3.000,1499681,1499681,10467031,8054614,12197132,12197132,12197132,12197132,12197132
307,2,2.000,8030774,8030774,20718187,14374480,20718187,20718187,20718187,20718187,20718187
308,1,1.000,10235611,10235611,10235611,10235611,10235611,10235611,10235611,10235611,10235611
309,2,2.000,1117509,1117509,2779856,1948682,2779856,2779856,2779856,2779856,2779856
310,1,1.000,4116938,4116938,4116938,4116938,4116938,4116938,4116938,4116938,4116938
311,1,1.000,5084239,5084239,5084239,5084239,5084239,5084239,5084239,5084239,5084239
312,1,1.000,9412897,9412897,9412897,9412897,9412897,9412897,9412897,9412897,9412897
313,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
314,1,1.000,12086096,12086096,12086096,12086096,12086096,12086096,12086096,12086096,12086096
315,1,1.000,5935444,5935444,5935444,5935444,5935444,5935444,5935444,5935444,5935444
316,1,1.000,833882,833882,833882,833882,833882,833882,833882,833882,833882
317,2,2.000,1118731,1118731,1995444,1557087,1995444,1995444,1995444,1995444,1995444
318,3,3.000,2029196,2029196,2029234,2046336,2080578,2080578,2080578,2080578,2080578
319,1,1.000,2758239,2758239,2758239,2758239,2758239,2758239,2758239,2758239,2758239
320,4,4.000,356770,2770985,5039034,3939365,7590672,7590672,7590672,7590672,7590672
321,3,3.000,2741155,2741155,2770502,3337228,4500029,4500029,4500029,4500029,4500029
322,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
323,2,2.000,996172,996172,5810872,3403522,5810872,5810872,5810872,5810872,5810872
324,2,2.000,5121732,5121732,5455683,5288707,5455683,5455683,5455683,5455683,5455683
325,1,1.000,1196657,1196657,1196657,1196657,1196657,1196657,1196657,1196657,1196657
326,3,3.000,5171065,5171065,12046440,9776405,12111711,12111711,12111711,12111711,12111711
