Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
194,58923,58923.000,330,516,2493,2373,3696,4546,5194,6889,11478
195,56929,56929.000,319,513,2563,2458,3688,4609,5340,7372,37536
196,57992,57992.000,326,503,2450,2410,3800,4670,5335,7221,14010
197,59416,59416.000,333,510,2531,2353,3643,4493,5121,6839,12892
198,57949,57949.000,342,523,2555,2415,3749,4609,5271,7034,12232
199,56878,56878.000,323,519,2519,2463,3714,4666,5391,7320,37250
200,58332,58332.000,335,515,2520,2392,3718,4604,5265,6963,15213
201,57749,57749.000,331,515,2540,2421,3782,4683,5398,6991,15142
202,58376,58376.000,323,512,2442,2395,3748,4623,5312,7090,13174
203,54956,54956.000,334,514,2482,2550,3756,4680,5411,7872,62962
204,55770,55770.000,331,510,2409,2503,3862,4769,5526,7907,35324
205,58255,58255.000,330,513,2545,2400,3724,4636,5322,6967,15121
206,57654,57654.000,343,522,2444,2424,3764,4732,5430,7305,15197
207,58631,58631.000,335,514,2614,2386,3701,4553,5170,6912,14387
208,58582,58582.000,322,518,2524,2434,3678,4560,5234,7152,39046
209,55934,55934.000,339,518,2609,2451,3827,4736,5398,7104,25581
210,58289,58289.000,335,521,2677,2398,3657,4584,5215,6888,13998
211,59089,59089.000,347,522,2552,2367,3645,4486,5150,6816,13845
212,59202,59202.000,338,515,2549,2361,3658,4486,5071,6745,11828
213,57054,57054.000,334,513,2503,2451,3715,4618,5281,7117,38710
214,58367,58367.000,338,513,2474,2396,3724,4658,5362,7080,16073
215,58815,58815.000,338,523,2606,2377,3658,4504,5117,6761,14391
216,58570,58570.000,335,522,2634,2390,3659,4487,5175,6838,13379
217,57649,57649.000,328,525,2643,2425,3690,4609,5348,7181,15129
218,57552,57552.000,329,509,2403,2429,3676,4605,5349,7204,36821
219,58383,58383.000,343,515,2388,2394,3724,4668,5351,7181,15018
220,58636,58636.000,331,531,2645,2384,3651,4471,5069,6754,12491
221,59039,59039.000,344,522,2504,2370,3640,4532,5252,6798,13368
222,57999,57999.000,321,512,2519,2411,3644,4493,5170,7220,37787
223,59457,59457.000,338,514,2544,2353,3632,4490,5138,6741,14291
224,58982,58982.000,333,515,2602,2370,3675,4491,5110,6773,12894
225,58062,58062.000,340,530,2650,2408,3708,4549,5203,6909,13979
226,57506,57506.000,340,526,2496,2434,3749,4732,5490,7360,14678
227,51423,51423.000,326,523,2513,2717,3851,4829,5595,8511,81904
228,56845,56845.000,331,522,2388,2459,3874,4819,5549,7525,15512
229,57812,57812.000,337,523,2509,2420,3782,4648,5342,6994,12835
230,55897,55897.000,342,540,2675,2503,3892,4805,5456,7340,17806
231,52750,52750.000,344,624,2509,2652,4038,5062,5776,7819,38688
232,55226,55226.000,336,581,2386,2534,3967,4997,5769,7529,17971
233,56426,56426.000,329,526,2468,2477,3841,4845,5625,7940,18916
234,57429,57429.000,340,524,2668,2434,3775,4605,5241,7055,13956
235,58518,58518.000,339,515,2536,2391,3684,4579,5270,6895,15256
236,56258,56258.000,329,514,2545,2485,3809,4693,5429,7335,38727
237,58554,58554.000,337,519,2366,2387,3724,4654,5374,7161,13812
238,58426,58426.000,339,515,2530,2394,3717,4594,5244,6875,13359
239,58245,58245.000,335,518,2425,2403,3725,4704,5419,7110,14315
240,58389,58389.000,339,524,2534,2394,3687,4588,5315,7052,14418
241,56730,56730.000,323,521,2520,2466,3688,4513,5217,7099,50625
242,58494,58494.000,340,530,2537,2390,3687,4582,5263,6896,12820
